trail_id,trail,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,units,park_code
10000482,Garfield Peak Trail,"{'lat': 42.91, 'lng': -122.14199}",30.6183,5471.756,325.8312,3,out and back,4.5,416,"['dogs-no', 'forest', 'lake', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,crla
10272207,Delta Lake via Amphitheater Lake Trail,"{'lat': 43.73484, 'lng': -110.74153}",30.4936,14484.06,709.8792,5,out and back,5.0,553,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,grte
10260660,Ocean Path and Gorham Mountain Loop Trail,"{'lat': 44.32998, 'lng': -68.18404}",30.4711,4988.954,181.9656,3,loop,4.5,343,"['beach', 'dogs-leash', 'forest', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,acad
10031888,Barker Dam Nature Trail,"{'lat': 34.02511, 'lng': -116.14173}",30.1796,2896.812,19.812,1,out and back,4.5,480,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,jotr
10027388,St. Mary and Virginia Falls Trail,"{'lat': 48.67435, 'lng': -113.60868}",30.1548,4667.086,137.7696,1,out and back,4.5,471,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,glac
10030936,Bearfence Mountain Trail,"{'lat': 38.45239, 'lng': -78.4669}",30.1413,1609.34,73.7616,3,loop,4.5,524,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'fly-fishing']",i,shen
10011354,Hidden Canyon Trail,"{'lat': 37.27089, 'lng': -112.93842}",30.0717,4828.02,283.7688,3,out and back,4.5,290,"['dogs-no', 'forest', 'partially-paved', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,zion
10004146,Hickman Bridge Trail,"{'lat': 38.28875, 'lng': -111.2276}",30.0493,2735.878,129.8448,3,out and back,4.5,597,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,care
10028290,Fiery Furnace and Surprise Arch,"{'lat': 38.74325, 'lng': -109.56582}",29.9949,2735.878,132.8928,3,loop,5.0,445,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,arch
10235992,General Sherman Tree Trail,"{'lat': 36.58498, 'lng': -118.74978}",29.826,1287.472,46.9392,1,out and back,4.5,442,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,seki
10041100,Grand View Point Trail,"{'lat': 38.31073, 'lng': -109.85654}",29.8149,2896.812,52.7304,1,out and back,4.5,465,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,cany
10033688,Hawksbill Gap Loop via Appalachian Trail,"{'lat': 38.55647, 'lng': -78.38683}",29.5117,4184.284,228.9048,3,loop,4.5,419,"['dogs', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10032574,Ledges Trail,"{'lat': 41.22386, 'lng': -81.51015}",29.5094,4184.284,46.9392,3,loop,4.5,709,"['cave', 'dogs-leash', 'forest', 'historic-site', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i,cuva
10235907,Bridalveil Fall Trail,"{'lat': 37.71658, 'lng': -119.65118}",29.4481,804.67,24.9936,1,out and back,4.5,455,"['dogs-leash', 'forest', 'kids', 'paved', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,yose
10241402,Landscape Arch Trail,"{'lat': 38.78304, 'lng': -109.5952}",29.3311,3057.746,78.9432,1,out and back,4.5,398,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,arch
10274625,Grand Prismatic Hot Spring,"{'lat': 44.51531, 'lng': -110.8326}",29.0437,2574.944,60.96,1,out and back,4.5,468,"['dogs-no', 'kids', 'hot-springs', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,yell
10265905,South Kaibab Trail to Ooh Aah Point,"{'lat': 36.05309, 'lng': -112.08387}",28.8685,2896.812,210.9216,3,out and back,5.0,455,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,grca
10238728,Glacier Gorge Trail,"{'lat': 40.310810000000004, 'lng': -105.63979}",28.796,4506.152,122.8344,1,out and back,4.5,250,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,romo
10015210,Hoh River Trail,"{'lat': 47.86009, 'lng': -123.93447}",28.762,52786.352,1558.7472,3,out and back,4.5,277,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,olym
10010417,Cadillac Mountain South Ridge Trail Loop,"{'lat': 44.31306, 'lng': -68.21502}",28.714,12070.05,684.8856,5,loop,4.5,426,"['dogs-leash', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'rock-climbing']",i,acad
10005960,Surprise and Amphitheater Lakes Trail,"{'lat': 43.73458, 'lng': -110.74157}",28.6713,14323.126,896.7216,7,out and back,5.0,404,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'canoeing']",i,grte
10004933,Lost Mine Trail,"{'lat': 29.2744, 'lng': -103.28635}",28.6477,6759.228,334.9752,3,out and back,5.0,395,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,bibe
10279767,"Precipice, Orange and Black and Champlain North Ridge Trail Loop","{'lat': 44.34971, 'lng': -68.18794}",28.5985,3379.614,319.7352,5,loop,5.0,597,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing']",i,acad
10112189,Windows Loop and Turret Arch Trail,"{'lat': 38.68714, 'lng': -109.53666}",28.5314,1931.208,51.816,1,loop,4.5,381,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'walking']",i,arch
10027546,Marble Falls Trail,"{'lat': 36.51464, 'lng': -118.80085}",28.507,11909.116,495.9096,3,out and back,4.5,381,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,seki
10235677,Cub Lake Trail Loop,"{'lat': 40.35552, 'lng': -105.61602}",28.4165,9656.04,226.7712,3,loop,4.5,496,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking', 'horseback-riding']",i,romo
10235706,Mount Ida Trail,"{'lat': 40.42021, 'lng': -105.81138}",28.4035,14805.928,723.9,5,out and back,5.0,344,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,romo
10009225,High Divide - Seven Lakes Basin Loop,"{'lat': 47.95481, 'lng': -123.83471}",28.3496,30577.46,1617.8784,5,loop,5.0,197,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,olym
10008262,Hidden Falls Trail,"{'lat': 43.75043, 'lng': -110.72455}",28.2166,7885.766,179.832,1,loop,4.5,284,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'rock-climbing', 'trail-running']",i,grte
10266148,Grand Canyon Rim Trail,"{'lat': 36.05723, 'lng': -112.14378}",28.2035,8690.436,106.9848,1,out and back,4.5,342,"['ada', 'dogs-leash', 'kids', 'paved', 'strollers', 'views', 'wild-flowers']",['walking'],i,grca
10030658,Adams Falls Trail,"{'lat': 40.23941, 'lng': -105.79999}",28.2017,1126.538,29.8704,1,loop,4.5,522,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips', 'walking', 'horseback-riding']",i,romo
10028614,Upper Geyser Basin and Old Faithful Observation Point Loop,"{'lat': 44.46011, 'lng': -110.83002}",28.1776,7242.03,73.7616,1,loop,4.5,297,"['ada', 'dogs-no', 'kids', 'hot-springs', 'paved', 'river', 'strollers', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking', 'ice-climbing', 'fly-fishing']",i,yell
10002126,Mount Fremont Lookout Trail,"{'lat': 46.91435, 'lng': -121.6423}",28.1573,9012.304,348.996,3,out and back,5.0,242,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10035554,Hidden Valley Nature Trail,"{'lat': 34.01234, 'lng': -116.16807}",27.9587,1609.34,34.7472,1,loop,4.5,500,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,jotr
10028653,Taft Point and The Fissures,"{'lat': 37.71241, 'lng': -119.58631}",27.694,3701.482,113.9952,1,out and back,4.5,297,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,yose
10001901,Rose River Trail,"{'lat': 38.53317, 'lng': -78.42117}",27.5014,5632.69,256.9464,3,loop,4.5,438,"['beach', 'dogs-leash', 'forest', 'kids', 'river', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i,shen
10005742,White Oak Canyon Trail,"{'lat': 38.58589, 'lng': -78.38277}",27.492,15288.73,733.9584,5,out and back,4.5,364,"['beach', 'dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,shen
10235826,Ocean Path Trail: Thunder Hole and Monument Cove,"{'lat': 44.32985, 'lng': -68.18432}",27.4348,7242.03,113.9952,1,out and back,4.5,388,"['beach', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,acad
10034294,Cleetwood Cove Trail,"{'lat': 42.97972, 'lng': -122.08335}",27.0323,3379.614,189.8904,3,out and back,4.5,421,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'paved', 'views', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,crla
10033156,Rae Lakes Trail,"{'lat': 36.79468, 'lng': -118.58289}",27.001,66626.676,2390.8512,5,loop,5.0,189,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,seki
10281016,Wall Street and Queens Garden Loop Trail,"{'lat': 37.63051, 'lng': -112.16459}",26.9909,4988.954,175.8696,3,loop,5.0,261,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,brca
10235835,Brandywine Gorge Trail,"{'lat': 41.27688, 'lng': -81.54021}",26.9381,2735.878,65.8368,3,loop,4.5,542,"['dogs-leash', 'forest', 'historic-site', 'kids', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'trail-running']",i,cuva
10002446,Stony Man via Appalachian Trail,"{'lat': 38.59318, 'lng': -78.37599}",26.872,2414.01,97.8408,1,loop,4.5,467,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,shen
10031456,Congress Trail,"{'lat': 36.58448, 'lng': -118.74988}",26.8115,5149.888,151.7904,1,loop,4.5,316,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,seki
10011242,Flattop Mountain Trail,"{'lat': 40.31198, 'lng': -105.64543}",26.7174,13196.588,874.776,5,out and back,4.5,340,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'cross-country-skiing']",i,romo
10283805,Hidden Lake Overlook,"{'lat': 48.69542, 'lng': -113.71817}",26.6291,4506.152,176.784,3,out and back,4.5,422,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,glac
10006635,Phelps Lake Trail,"{'lat': 43.62661, 'lng': -110.77327}",26.6183,11265.38,220.98,3,loop,4.5,433,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,grte
10014854,South River Falls Trail,"{'lat': 38.38115, 'lng': -78.51698}",26.4525,7402.964,387.7056,3,out and back,4.5,446,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall']","['hiking', 'nature-trips']",i,shen
10027158,Blue Lake Trail,"{'lat': 48.51941, 'lng': -120.67423}",26.4301,8529.502,291.9984,3,out and back,4.5,287,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'rock-climbing', 'snowshoeing', 'trail-running', 'walking', 'fly-fishing']",i,noca
10002863,Cathedral Lakes Trail,"{'lat': 37.87338, 'lng': -119.38261}",26.3724,13840.324,472.7448,3,out and back,4.5,248,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,yose
10026575,Canyon Rim North Trail to Inspiration Point,"{'lat': 44.70805, 'lng': -110.50114}",26.2857,12713.786,349.9104,3,out and back,4.0,144,"['dogs-no', 'forest', 'hot-springs', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,yell
10026708,Sprague Lake Trail,"{'lat': 40.32038, 'lng': -105.60776}",26.2324,1287.472,9.7536,1,loop,4.5,370,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'strollers', 'views', 'wildlife']","['fishing', 'nature-trips', 'rock-climbing', 'trail-running', 'walking', 'fly-fishing']",i,romo
10303153,Sunset Point to Sunrise Point,"{'lat': 37.62341, 'lng': -112.16738}",26.1533,1770.274,24.9936,1,out and back,4.5,288,"['dogs-leash', 'kids', 'paved', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,brca
10003872,Lost Palms Oasis,"{'lat': 33.73685, 'lng': -115.81058}",26.1245,11587.248,312.7248,3,out and back,4.5,295,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",i,jotr
10010871,Vernal and Nevada Falls via the Panorama Trail,"{'lat': 37.72731, 'lng': -119.57471}",26.0974,14484.06,297.7896,5,point to point,5.0,207,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,yose
10027191,Ruby Beach,"{'lat': 47.7097, 'lng': -124.41341}",25.9264,2253.076,20.7264,1,loop,4.5,260,"['beach', 'dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,olym
10011538,Little Stony Man Loop via Appalachian Trail,"{'lat': 38.59308, 'lng': -78.37563}",25.8891,5471.756,263.9568,3,loop,4.5,297,"['beach', 'dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10010442,Kilauea Iki Trail and Crater Rim Trail,"{'lat': 19.41648, 'lng': -155.24294}",25.6723,4828.02,209.7024,3,loop,4.5,473,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",m,havo
10033026,Mossy Cave Turret Arch and Little Windows Trail,"{'lat': 37.6658, 'lng': -112.11033}",25.5268,1609.34,35.9664,1,out and back,4.0,532,"['cave', 'dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,brca
10012004,Cracker Lake Trail,"{'lat': 48.79495, 'lng': -113.65599}",25.3781,19312.08,502.92,3,out and back,4.5,260,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,glac
10035508,Cascade Falls,"{'lat': 40.25664, 'lng': -105.81443}",25.238,11909.116,205.74,1,out and back,4.5,368,"['dogs-no', 'forest', 'kids', 'river', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i,romo
10259229,Spruce Flats Falls Trail,"{'lat': 35.64105, 'lng': -83.68926}",25.1986,2896.812,125.8824,3,out and back,4.5,389,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,grsm
10013977,Condor Gulch Trail to High Peaks Trail Loop,"{'lat': 36.48145, 'lng': -121.18174}",25.0432,8690.436,484.9368,5,loop,4.5,282,"['cave', 'dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",i,pinn
10020048,Harding Ice Field Trail,"{'lat': 60.18852, 'lng': -149.63156}",24.8931,15610.598,1161.8976,5,out and back,5.0,423,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,kefj
10004286,Staircase Rapids Loop,"{'lat': 47.51546, 'lng': -123.33012}",24.8557,3379.614,64.9224,1,loop,4.5,315,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,olym
10019827,Arch Rock Nature Trail,"{'lat': 33.984140000000004, 'lng': -116.01655}",24.81,1126.538,7.9248,1,out and back,4.5,251,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,jotr
10235908,Columbia Rock Trail,"{'lat': 37.74208, 'lng': -119.60195}",24.7999,2092.142,288.9504,3,out and back,4.5,380,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,yose
10015413,Cassidy Arch Trail,"{'lat': 38.26375, 'lng': -111.21564}",24.6497,4667.086,213.9696,3,out and back,4.5,290,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",i,care
10239649,Andrews Bald Trail,"{'lat': 35.5569, 'lng': -83.49613}",24.5038,5632.69,260.9088,3,out and back,4.5,329,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,grsm
10235471,Notch Trail,"{'lat': 43.76031, 'lng': -101.92808}",24.4547,2092.142,39.9288,3,out and back,4.5,419,"['cave', 'dogs-no', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,badl
10037289,Porcupine Creek Trail to Indian Ridge Natural Arch to North Dome,"{'lat': 37.80649, 'lng': -119.54523}",24.4063,16737.136,636.7272,3,out and back,5.0,221,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,yose
10038157,The Watchman Peak Trail,"{'lat': 42.94581, 'lng': -122.16896}",24.347,2574.944,117.9576,3,out and back,4.5,244,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,crla
10263280,Cascade Pass and Sahale Arm Trail,"{'lat': 48.4754, 'lng': -121.07501}",24.2621,17541.806,1175.9184,5,out and back,5.0,248,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",i,noca
